source,title,ship,cruiseLine,region,departurePort,arrivalPort,departureDate,nights,itinerary,priceFrom,currency,cabinType,flightIncluded,escorted,familyScore,luxuryTier,clubRoom,clubRoomLabel,clubRoomNote,status,tags,notes,bookingUrl,affiliateUrl,sourceUrl,lastChecked,autoUpdatedAt,sourceReachable,sourceHttpStatus,sourcePageTitle,sourceFinalUrl,updateNote
ベストワンクルーズ,コスタパシフィカ号で行く 地中海クルーズ 7泊8日 -チビタベッキア/ローマ発(イタリア)チビタベッキア/ローマ着(イタリア)-,コスタパシフィカ号,コスタクルーズ,地中海,ローマ/チビタベッキア,ローマ/チビタベッキア,2026-07-04,7,チビタベッキア/ローマ / サボナ / パルマデマヨルカ / バレンシア / オルビア,166860,JPY,通常客室目安,false,false,S,スタンダード,false,,,API取得,地中海 / コスタクルーズ / ローマ/チビタベッキア発(イタリア),ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/COS/CO__COS_COSPA_7N_ROM_114279.html,,https://www.best1cruise.com/B/COS/CO__COS_COSPA_7N_ROM_114279.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/COS/CO__COS_COSPA_7N_ROM_114279.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
ベストワンクルーズ,セレブリティ・エクセル号で行く 地中海クルーズ 7泊8日 -バルセロナ発(スペイン)バルセロナ着(スペイン)-,セレブリティ・エクセル号,セレブリティクルーズ,地中海,バルセロナ,バルセロナ,2026-07-04,7,バルセロナ / マルセイユ / ポルトフィーノ / ラスペツィア / チビタベッキア/ローマ / ナポリ,176400,JPY,通常客室目安,false,false,B,スタンダード,false,,,API取得,地中海 / セレブリティクルーズ / プレミアム客船,ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/CEL/CO__CEL_CELXC_7N_BCN_91518.html,,https://www.best1cruise.com/B/CEL/CO__CEL_CELXC_7N_BCN_91518.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/CEL/CO__CEL_CELXC_7N_BCN_91518.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
ベストワンクルーズ,コスタファシノーザ号で行く エーゲ海クルーズ 7泊8日 -カタリナ島発(シチリア)カタリナ島着(シチリア)-,コスタファシノーザ号,コスタクルーズ,地中海,カタリナ島,カタリナ島,2026-07-04,7,カタリナ島 / タラゴナ / アルゴストーリ / ミコノス島 / アテネ/ピレウス / バレッタ,176580,JPY,通常客室目安,false,false,S,スタンダード,false,,,API取得,地中海 / コスタクルーズ / カジュアル客船,ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/COS/CO__COS_COSFS_7N__114548.html,,https://www.best1cruise.com/B/COS/CO__COS_COSFS_7N__114548.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/COS/CO__COS_COSFS_7N__114548.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
ベストワンクルーズ,コスタスメラルダ号で行く 地中海クルーズ 7泊8日 -サボナ/ジェノバ発(イタリア)サボナ/ジェノバ着(イタリア)-,コスタスメラルダ号,コスタクルーズ,地中海,ジェノバ/サボナ港,ジェノバ/サボナ港,2026-07-04,7,サボナ / マルセイユ / バルセロナ / イビサ / パレルモ / チビタベッキア/ローマ,184680,JPY,通常客室目安,false,false,S,スタンダード,false,,,API取得,地中海 / コスタクルーズ / カジュアル客船,ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/COS/CO__COS_COSSM_7N_SVO_113396.html,,https://www.best1cruise.com/B/COS/CO__COS_COSSM_7N_SVO_113396.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/COS/CO__COS_COSSM_7N_SVO_113396.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
ベストワンクルーズ,コスタトスカーナ号で行く 地中海クルーズ 7泊8日 -マルセイユ発(フランス)マルセイユ着(フランス)-,コスタトスカーナ号,コスタクルーズ,地中海,マルセイユ,マルセイユ,2026-07-04,7,マルセイユ / バルセロナ / カリアリ(サルディニア島) / ナポリ / チビタベッキア/ローマ / ジェノバ,189540,JPY,通常客室目安,false,false,S,スタンダード,false,,,API取得,地中海 / コスタクルーズ / カジュアル客船,ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/COS/CO__COS_COSTO_7N_MRC_111710.html,,https://www.best1cruise.com/B/COS/CO__COS_COSTO_7N_MRC_111710.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/COS/CO__COS_COSTO_7N_MRC_111710.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
ベストワンクルーズ,コスタデリチョーザ号で行く エーゲ海クルーズ 7泊8日,コスタデリチョーザ号,コスタクルーズ,地中海,要確認,要確認,2026-07-04,7,コルフ島 / ザキントス島 / アルゴストーリ / ドブロブニク / スプリット,214002,JPY,通常客室目安,false,false,S,スタンダード,false,,,API取得,地中海 / コスタクルーズ / カジュアル客船,ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/COS/CO__COS_COSDE_7N__114489.html,,https://www.best1cruise.com/B/COS/CO__COS_COSDE_7N__114489.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/COS/CO__COS_COSDE_7N__114489.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
ベストワンクルーズ,コスタディアデマ号で行く 北欧フィヨルドクルーズ 7泊8日 -コペンハーゲン発(デンマーク)コペンハーゲン着(デンマーク)-,コスタディアデマ号,コスタクルーズ,北欧,コペンハーゲン,コペンハーゲン,2026-07-04,7,コペンハーゲン / ヘルシルト / ゲイランゲル / ベルゲン / スタヴァンゲル / キール,218862,JPY,The Haven級候補,false,false,S,スタンダード,true,The Haven級,NCLのThe Haven相当をクラブルーム級として扱います。対象客室・特典は販売会社で確認してください。,API取得,北欧 / コスタクルーズ / コペンハーゲン発(デンマーク) / クラブルーム級,ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/COS/CO__COS_COSDI_7N_CPH_113477.html,,https://www.best1cruise.com/B/COS/CO__COS_COSDI_7N_CPH_113477.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/COS/CO__COS_COSDI_7N_CPH_113477.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
ベストワンクルーズ,セレブリティ・シルエット号で行く ヨーロッパクルーズ 7泊8日 -レイキャビク発(アイスランド)レイキャビク着(アイスランド)-,セレブリティ・シルエット号,セレブリティ シルエット,地中海,レイキャビク,レイキャビク,2026-07-04,7,レイキャビク / Seyoisfjorour / アークレイリ / イーサフィヨルズゥル,252700,JPY,通常客室目安,false,false,B,スタンダード,false,,,API取得,地中海 / セレブリティ シルエット / プレミアム客船,ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/CEL/CO__CEL_CELSI_7N__90142.html,,https://www.best1cruise.com/B/CEL/CO__CEL_CELSI_7N__90142.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/CEL/CO__CEL_CELSI_7N__90142.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
ベストワンクルーズ,レジェンド・オブ・ザ・シーズ号で行く 地中海クルーズ 7泊8日 -チビタベッキア/ローマ発(イタリア)チビタベッキア/ローマ着(イタリア)-,レジェンド・オブ・ザ・シーズ号,ロイヤルカリビアンクルーズ,地中海,ローマ/チビタベッキア,ローマ/チビタベッキア,2026-07-04,7,チビタベッキア/ローマ / マルセイユ / バルセロナ / パルマデマヨルカ / ラスペツィア,262400,JPY,Royal Suite Class級候補,false,false,S,スタンダード,true,Royal Suite Class級,ロイヤル・カリビアンのスイート特典対象をクラブルーム級として扱います。対象客室・特典は販売会社で確認してください。,API取得,地中海 / ロイヤルカリビアンクルーズ / カジュアル客船 / クラブルーム級,ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/RCI/CO__RCI_RCILE_7N_ROM_108653.html,,https://www.best1cruise.com/B/RCI/CO__RCI_RCILE_7N_ROM_108653.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/RCI/CO__RCI_RCILE_7N_ROM_108653.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
ベストワンクルーズ,ホーランドアメリカ ニューアムステルダム号で行く アラスカ氷河クルーズ 7泊8日 -アンカレッジ発(アメリカ合衆国)バンクーバー着(カナダ)-,ホーランドアメリカ ニューアムステルダム号,ホーランドアメリカライン,アラスカ,アンカレッジ,アンカレッジ,2026-07-05,7,アラスカ州グレイシャーベイ国立公園 / スキャグウェイ / ジュノー / ケチカン / インサイドパッセージ / バンクーバー,39400,JPY,通常客室目安,false,false,B,スタンダード,false,,,API取得,アラスカ / ホーランドアメリカライン / ベストワン割引,ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/HAL/CO__HAL_HALNW_7N__114580.html,,https://www.best1cruise.com/B/HAL/CO__HAL_HALNW_7N__114580.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/HAL/CO__HAL_HALNW_7N__114580.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
ベストワンクルーズ,ノルウェージャンアンコール号で行く アラスカ氷河クルーズ 7泊8日 -シアトル発(アメリカ)シアトル着(アメリカ)-,ノルウェージャンアンコール号,ノルウェージャンクルーズ,アラスカ,シアトル,シアトル,2026-07-05,7,シアトル / ジュノー / スキャグウェイ / グレーシャーベイ国立公園 / ケチカン / ビクトリア,50800,JPY,The Haven級候補,false,false,A,スタンダード,true,The Haven級,NCLのThe Haven相当をクラブルーム級として扱います。対象客室・特典は販売会社で確認してください。,API取得,アラスカ / ノルウェージャンクルーズ / カジュアル客船 / クラブルーム級,ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/NCL/CO__NCL_NCLAC_7N_SEA_105948.html,,https://www.best1cruise.com/B/NCL/CO__NCL_NCLAC_7N_SEA_105948.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/NCL/CO__NCL_NCLAC_7N_SEA_105948.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
ベストワンクルーズ,ノルウェージャンエスケープ号で行く カリブ海クルーズ 7泊8日 -マイアミ発(アメリカ)マイアミ着(アメリカ)-,ノルウェージャンエスケープ号,ノルウェージャンクルーズ,カリブ海,マイアミ,マイアミ,2026-07-05,7,マイアミ / コスメル / ロアタン / ハーベスト・ケイ / コスタマヤ,51800,JPY,The Haven級候補,false,false,S,スタンダード,true,The Haven級,NCLのThe Haven相当をクラブルーム級として扱います。対象客室・特典は販売会社で確認してください。,API取得,カリブ海 / ノルウェージャンクルーズ / カジュアル客船 / クラブルーム級,ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/NCL/CO__NCL_NCLES_7N_MIA_106127.html,,https://www.best1cruise.com/B/NCL/CO__NCL_NCLES_7N_MIA_106127.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/NCL/CO__NCL_NCLES_7N_MIA_106127.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
